AttendanceID,StudentID,LessonID,Date,LessonName,StartTime,Status,Attended,ArrivalTime,Notes
8-580,8,580,2026-02-09,Maths,10:00,Present,True,,
8-582,8,582,2026-02-09,English,11:00,Present,True,,
8-584,8,584,2026-02-09,Science,13:00,Late,True,13:13,
8-586,8,586,2026-02-09,PE,13:45,Authorised Absence,False,,Dental appointment
8-588,8,588,2026-02-09,Art & Craft,14:30,Present,True,,
8-602,8,602,2026-02-10,Phonics,09:00,Present,True,,
8-604,8,604,2026-02-10,Maths,10:00,Present,True,,
8-606,8,606,2026-02-10,English,11:00,Late,True,11:15,
8-608,8,608,2026-02-10,Science,13:00,Late,True,13:03,
8-610,8,610,2026-02-10,PE,13:45,Absent,False,,
8-612,8,612,2026-02-10,Art & Craft,14:30,Present,True,,
8-626,8,626,2026-02-11,Phonics,09:00,Late,True,09:09,
8-628,8,628,2026-02-11,Maths,10:00,Present,True,,
8-630,8,630,2026-02-11,English,11:00,Present,True,,
8-632,8,632,2026-02-11,Science,13:00,Authorised Absence,False,,Doctor visit
8-634,8,634,2026-02-11,PE,13:45,Authorised Absence,False,,Medical appointment
8-636,8,636,2026-02-11,Art & Craft,14:30,Late,True,14:36,
8-650,8,650,2026-02-12,Phonics,09:00,Present,True,,
8-652,8,652,2026-02-12,Maths,10:00,Absent,False,,
8-654,8,654,2026-02-12,English,11:00,Present,True,,
8-656,8,656,2026-02-12,Science,13:00,Present,True,,
8-658,8,658,2026-02-12,PE,13:45,Authorised Absence,False,,Doctor visit
8-660,8,660,2026-02-12,Art & Craft,14:30,Present,True,,
8-674,8,674,2026-02-13,Phonics,09:00,Present,True,,
8-676,8,676,2026-02-13,Maths,10:00,Authorised Absence,False,,Family commitment
8-678,8,678,2026-02-13,English,11:00,Present,True,,
8-680,8,680,2026-02-13,Science,13:00,Absent,False,,
8-682,8,682,2026-02-13,PE,13:45,Present,True,,
8-684,8,684,2026-02-13,Art & Craft,14:30,Present,True,,
8-698,8,698,2026-02-16,Phonics,09:00,Present,True,,
8-700,8,700,2026-02-16,Maths,10:00,Present,True,,
8-702,8,702,2026-02-16,English,11:00,Present,True,,
8-704,8,704,2026-02-16,Science,13:00,Present,True,,
8-706,8,706,2026-02-16,PE,13:45,Authorised Absence,False,,Doctor visit
8-708,8,708,2026-02-16,Art & Craft,14:30,Absent,False,,
9-2,9,2,2026-01-06,Phonics,09:00,Present,True,,
9-4,9,4,2026-01-06,Maths,10:00,Absent,False,,
9-6,9,6,2026-01-06,English,11:00,Present,True,,
9-8,9,8,2026-01-06,Science,13:00,Absent,False,,
9-10,9,10,2026-01-06,PE,13:45,Present,True,,
9-12,9,12,2026-01-06,Art & Craft,14:30,Authorised Absence,False,,Medical appointment
9-26,9,26,2026-01-07,Phonics,09:00,Present,True,,
9-28,9,28,2026-01-07,Maths,10:00,Present,True,,
9-30,9,30,2026-01-07,English,11:00,Present,True,,
9-32,9,32,2026-01-07,Science,13:00,Present,True,,
9-34,9,34,2026-01-07,PE,13:45,Late,True,13:56,
9-36,9,36,2026-01-07,Art & Craft,14:30,Authorised Absence,False,,Dental appointment
9-50,9,50,2026-01-08,Phonics,09:00,Late,True,09:03,
9-52,9,52,2026-01-08,Maths,10:00,Authorised Absence,False,,Doctor visit
9-54,9,54,2026-01-08,English,11:00,Present,True,,
9-56,9,56,2026-01-08,Science,13:00,Late,True,13:11,
9-58,9,58,2026-01-08,PE,13:45,Present,True,,
9-60,9,60,2026-01-08,Art & Craft,14:30,Authorised Absence,False,,Family commitment
9-74,9,74,2026-01-09,Phonics,09:00,Present,True,,
9-76,9,76,2026-01-09,Maths,10:00,Present,True,,
9-78,9,78,2026-01-09,English,11:00,Present,True,,
9-80,9,80,2026-01-09,Science,13:00,Present,True,,
9-82,9,82,2026-01-09,PE,13:45,Present,True,,
9-84,9,84,2026-01-09,Art & Craft,14:30,Present,True,,
9-98,9,98,2026-01-12,Phonics,09:00,Present,True,,
9-100,9,100,2026-01-12,Maths,10:00,Present,True,,
9-102,9,102,2026-01-12,English,11:00,Authorised Absence,False,,Doctor visit
9-104,9,104,2026-01-12,Science,13:00,Authorised Absence,False,,Doctor visit
9-106,9,106,2026-01-12,PE,13:45,Present,True,,
9-108,9,108,2026-01-12,Art & Craft,14:30,Present,True,,
9-122,9,122,2026-01-13,Phonics,09:00,Present,True,,
9-124,9,124,2026-01-13,Maths,10:00,Present,True,,
9-126,9,126,2026-01-13,English,11:00,Present,True,,
9-128,9,128,2026-01-13,Science,13:00,Absent,False,,
9-130,9,130,2026-01-13,PE,13:45,Absent,False,,
9-132,9,132,2026-01-13,Art & Craft,14:30,Late,True,14:43,
9-146,9,146,2026-01-14,Phonics,09:00,Present,True,,
9-148,9,148,2026-01-14,Maths,10:00,Present,True,,
9-150,9,150,2026-01-14,English,11:00,Present,True,,
9-152,9,152,2026-01-14,Science,13:00,Present,True,,
9-154,9,154,2026-01-14,PE,13:45,Present,True,,
9-156,9,156,2026-01-14,Art & Craft,14:30,Late,True,14:45,
9-170,9,170,2026-01-15,Phonics,09:00,Authorised Absence,False,,Doctor visit
9-172,9,172,2026-01-15,Maths,10:00,Authorised Absence,False,,Family commitment
9-174,9,174,2026-01-15,English,11:00,Present,True,,
9-176,9,176,2026-01-15,Science,13:00,Present,True,,
9-178,9,178,2026-01-15,PE,13:45,Present,True,,
9-180,9,180,2026-01-15,Art & Craft,14:30,Present,True,,
9-194,9,194,2026-01-16,Phonics,09:00,Present,True,,
9-196,9,196,2026-01-16,Maths,10:00,Present,True,,
9-198,9,198,2026-01-16,English,11:00,Present,True,,
9-200,9,200,2026-01-16,Science,13:00,Present,True,,
9-202,9,202,2026-01-16,PE,13:45,Present,True,,
9-204,9,204,2026-01-16,Art & Craft,14:30,Present,True,,
9-218,9,218,2026-01-19,Phonics,09:00,Present,True,,
9-220,9,220,2026-01-19,Maths,10:00,Present,True,,
9-222,9,222,2026-01-19,English,11:00,Present,True,,
9-224,9,224,2026-01-19,Science,13:00,Present,True,,
9-226,9,226,2026-01-19,PE,13:45,Present,True,,
9-228,9,228,2026-01-19,Art & Craft,14:30,Absent,False,,
9-242,9,242,2026-01-20,Phonics,09:00,Late,True,09:12,
9-244,9,244,2026-01-20,Maths,10:00,Authorised Absence,False,,Medical appointment
9-246,9,246,2026-01-20,English,11:00,Present,True,,
9-248,9,248,2026-01-20,Science,13:00,Present,True,,
9-250,9,250,2026-01-20,PE,13:45,Present,True,,
9-252,9,252,2026-01-20,Art & Craft,14:30,Present,True,,
9-266,9,266,2026-01-21,Phonics,09:00,Absent,False,,
9-268,9,268,2026-01-21,Maths,10:00,Authorised Absence,False,,Dental appointment
9-270,9,270,2026-01-21,English,11:00,Present,True,,
9-272,9,272,2026-01-21,Science,13:00,Present,True,,
9-274,9,274,2026-01-21,PE,13:45,Late,True,13:50,
9-276,9,276,2026-01-21,Art & Craft,14:30,Present,True,,
9-290,9,290,2026-01-22,Phonics,09:00,Present,True,,
9-292,9,292,2026-01-22,Maths,10:00,Present,True,,
9-294,9,294,2026-01-22,English,11:00,Present,True,,
9-296,9,296,2026-01-22,Science,13:00,Present,True,,
9-298,9,298,2026-01-22,PE,13:45,Present,True,,
9-300,9,300,2026-01-22,Art & Craft,14:30,Absent,False,,
9-314,9,314,2026-01-23,Phonics,09:00,Present,True,,
9-316,9,316,2026-01-23,Maths,10:00,Present,True,,
9-318,9,318,2026-01-23,English,11:00,Absent,False,,
9-320,9,320,2026-01-23,Science,13:00,Authorised Absence,False,,Family commitment
9-322,9,322,2026-01-23,PE,13:45,Present,True,,
9-324,9,324,2026-01-23,Art & Craft,14:30,Present,True,,
9-338,9,338,2026-01-26,Phonics,09:00,Present,True,,
9-340,9,340,2026-01-26,Maths,10:00,Present,True,,
9-342,9,342,2026-01-26,English,11:00,Present,True,,
9-344,9,344,2026-01-26,Science,13:00,Late,True,13:05,
9-346,9,346,2026-01-26,PE,13:45,Authorised Absence,False,,Dental appointment
9-348,9,348,2026-01-26,Art & Craft,14:30,Present,True,,
9-362,9,362,2026-01-27,Phonics,09:00,Present,True,,
9-364,9,364,2026-01-27,Maths,10:00,Authorised Absence,False,,Doctor visit
9-366,9,366,2026-01-27,English,11:00,Present,True,,
9-368,9,368,2026-01-27,Science,13:00,Present,True,,
9-370,9,370,2026-01-27,PE,13:45,Late,True,13:48,
9-372,9,372,2026-01-27,Art & Craft,14:30,Authorised Absence,False,,Doctor visit
9-386,9,386,2026-01-28,Phonics,09:00,Present,True,,
9-388,9,388,2026-01-28,Maths,10:00,Present,True,,
9-390,9,390,2026-01-28,English,11:00,Late,True,11:13,
9-392,9,392,2026-01-28,Science,13:00,Present,True,,
9-394,9,394,2026-01-28,PE,13:45,Present,True,,
9-396,9,396,2026-01-28,Art & Craft,14:30,Present,True,,
9-410,9,410,2026-01-29,Phonics,09:00,Absent,False,,
9-412,9,412,2026-01-29,Maths,10:00,Absent,False,,
9-414,9,414,2026-01-29,English,11:00,Present,True,,
9-416,9,416,2026-01-29,Science,13:00,Late,True,13:02,
9-418,9,418,2026-01-29,PE,13:45,Absent,False,,
9-420,9,420,2026-01-29,Art & Craft,14:30,Present,True,,
9-434,9,434,2026-01-30,Phonics,09:00,Present,True,,
9-436,9,436,2026-01-30,Maths,10:00,Present,True,,
9-438,9,438,2026-01-30,English,11:00,Authorised Absence,False,,Doctor visit
9-440,9,440,2026-01-30,Science,13:00,Present,True,,
9-442,9,442,2026-01-30,PE,13:45,Present,True,,
9-444,9,444,2026-01-30,Art & Craft,14:30,Present,True,,
9-458,9,458,2026-02-02,Phonics,09:00,Absent,False,,
9-460,9,460,2026-02-02,Maths,10:00,Present,True,,
9-462,9,462,2026-02-02,English,11:00,Authorised Absence,False,,Doctor visit
9-464,9,464,2026-02-02,Science,13:00,Late,True,13:05,
9-466,9,466,2026-02-02,PE,13:45,Present,True,,
9-468,9,468,2026-02-02,Art & Craft,14:30,Present,True,,
9-482,9,482,2026-02-03,Phonics,09:00,Late,True,09:12,
9-484,9,484,2026-02-03,Maths,10:00,Present,True,,
9-486,9,486,2026-02-03,English,11:00,Present,True,,
9-488,9,488,2026-02-03,Science,13:00,Present,True,,
9-490,9,490,2026-02-03,PE,13:45,Authorised Absence,False,,Doctor visit
9-492,9,492,2026-02-03,Art & Craft,14:30,Present,True,,
9-506,9,506,2026-02-04,Phonics,09:00,Absent,False,,
9-508,9,508,2026-02-04,Maths,10:00,Present,True,,
9-510,9,510,2026-02-04,English,11:00,Present,True,,
9-512,9,512,2026-02-04,Science,13:00,Present,True,,
9-514,9,514,2026-02-04,PE,13:45,Present,True,,
9-516,9,516,2026-02-04,Art & Craft,14:30,Late,True,14:40,
9-530,9,530,2026-02-05,Phonics,09:00,Present,True,,
9-532,9,532,2026-02-05,Maths,10:00,Present,True,,
9-534,9,534,2026-02-05,English,11:00,Present,True,,
9-536,9,536,2026-02-05,Science,13:00,Authorised Absence,False,,Family commitment
9-538,9,538,2026-02-05,PE,13:45,Authorised Absence,False,,Doctor visit
9-540,9,540,2026-02-05,Art & Craft,14:30,Absent,False,,
9-554,9,554,2026-02-06,Phonics,09:00,Present,True,,
9-556,9,556,2026-02-06,Maths,10:00,Authorised Absence,False,,Family commitment
9-558,9,558,2026-02-06,English,11:00,Present,True,,
9-560,9,560,2026-02-06,Science,13:00,Present,True,,
9-562,9,562,2026-02-06,PE,13:45,Present,True,,
9-564,9,564,2026-02-06,Art & Craft,14:30,Authorised Absence,False,,Doctor visit
9-578,9,578,2026-02-09,Phonics,09:00,Present,True,,
9-580,9,580,2026-02-09,Maths,10:00,Present,True,,
9-582,9,582,2026-02-09,English,11:00,Present,True,,
9-584,9,584,2026-02-09,Science,13:00,Present,True,,
9-586,9,586,2026-02-09,PE,13:45,Present,True,,
9-588,9,588,2026-02-09,Art & Craft,14:30,Present,True,,
9-602,9,602,2026-02-10,Phonics,09:00,Present,True,,
9-604,9,604,2026-02-10,Maths,10:00,Present,True,,
9-606,9,606,2026-02-10,English,11:00,Present,True,,
9-608,9,608,2026-02-10,Science,13:00,Late,True,13:14,
9-610,9,610,2026-02-10,PE,13:45,Present,True,,
9-612,9,612,2026-02-10,Art & Craft,14:30,Authorised Absence,False,,Medical appointment
9-626,9,626,2026-02-11,Phonics,09:00,Present,True,,
9-628,9,628,2026-02-11,Maths,10:00,Authorised Absence,False,,Medical appointment
9-630,9,630,2026-02-11,English,11:00,Present,True,,
9-632,9,632,2026-02-11,Science,13:00,Authorised Absence,False,,Medical appointment
9-634,9,634,2026-02-11,PE,13:45,Authorised Absence,False,,Family commitment
9-636,9,636,2026-02-11,Art & Craft,14:30,Present,True,,
9-650,9,650,2026-02-12,Phonics,09:00,Absent,False,,
9-652,9,652,2026-02-12,Maths,10:00,Authorised Absence,False,,Medical appointment
9-654,9,654,2026-02-12,English,11:00,Present,True,,
9-656,9,656,2026-02-12,Science,13:00,Authorised Absence,False,,Doctor visit
9-658,9,658,2026-02-12,PE,13:45,Present,True,,
9-660,9,660,2026-02-12,Art & Craft,14:30,Absent,False,,
9-674,9,674,2026-02-13,Phonics,09:00,Present,True,,
9-676,9,676,2026-02-13,Maths,10:00,Present,True,,
9-678,9,678,2026-02-13,English,11:00,Present,True,,
9-680,9,680,2026-02-13,Science,13:00,Present,True,,
9-682,9,682,2026-02-13,PE,13:45,Present,True,,
9-684,9,684,2026-02-13,Art & Craft,14:30,Absent,False,,
9-698,9,698,2026-02-16,Phonics,09:00,Late,True,09:12,
9-700,9,700,2026-02-16,Maths,10:00,Present,True,,
9-702,9,702,2026-02-16,English,11:00,Present,True,,
9-704,9,704,2026-02-16,Science,13:00,Present,True,,
9-706,9,706,2026-02-16,PE,13:45,Present,True,,
9-708,9,708,2026-02-16,Art & Craft,14:30,Authorised Absence,False,,Medical appointment
10-2,10,2,2026-01-06,Phonics,09:00,Present,True,,
10-4,10,4,2026-01-06,Maths,10:00,Absent,False,,
10-6,10,6,2026-01-06,English,11:00,Present,True,,
10-8,10,8,2026-01-06,Science,13:00,Present,True,,
10-10,10,10,2026-01-06,PE,13:45,Absent,False,,
10-12,10,12,2026-01-06,Art & Craft,14:30,Late,True,14:45,
10-26,10,26,2026-01-07,Phonics,09:00,Absent,False,,
10-28,10,28,2026-01-07,Maths,10:00,Authorised Absence,False,,Dental appointment
10-30,10,30,2026-01-07,English,11:00,Absent,False,,
10-32,10,32,2026-01-07,Science,13:00,Present,True,,
10-34,10,34,2026-01-07,PE,13:45,Present,True,,
10-36,10,36,2026-01-07,Art & Craft,14:30,Present,True,,
10-50,10,50,2026-01-08,Phonics,09:00,Late,True,09:02,
10-52,10,52,2026-01-08,Maths,10:00,Present,True,,
10-54,10,54,2026-01-08,English,11:00,Present,True,,
10-56,10,56,2026-01-08,Science,13:00,Absent,False,,
10-58,10,58,2026-01-08,PE,13:45,Present,True,,
10-60,10,60,2026-01-08,Art & Craft,14:30,Present,True,,
10-74,10,74,2026-01-09,Phonics,09:00,Present,True,,
10-76,10,76,2026-01-09,Maths,10:00,Present,True,,
10-78,10,78,2026-01-09,English,11:00,Present,True,,
10-80,10,80,2026-01-09,Science,13:00,Present,True,,
10-82,10,82,2026-01-09,PE,13:45,Authorised Absence,False,,Dental appointment
10-84,10,84,2026-01-09,Art & Craft,14:30,Present,True,,
10-98,10,98,2026-01-12,Phonics,09:00,Absent,False,,
10-100,10,100,2026-01-12,Maths,10:00,Present,True,,
10-102,10,102,2026-01-12,English,11:00,Present,True,,
10-104,10,104,2026-01-12,Science,13:00,Authorised Absence,False,,Doctor visit
10-106,10,106,2026-01-12,PE,13:45,Present,True,,
10-108,10,108,2026-01-12,Art & Craft,14:30,Present,True,,
10-122,10,122,2026-01-13,Phonics,09:00,Present,True,,
10-124,10,124,2026-01-13,Maths,10:00,Present,True,,
10-126,10,126,2026-01-13,English,11:00,Present,True,,
10-128,10,128,2026-01-13,Science,13:00,Absent,False,,
10-130,10,130,2026-01-13,PE,13:45,Present,True,,
10-132,10,132,2026-01-13,Art & Craft,14:30,Present,True,,
10-146,10,146,2026-01-14,Phonics,09:00,Present,True,,
10-148,10,148,2026-01-14,Maths,10:00,Present,True,,
10-150,10,150,2026-01-14,English,11:00,Present,True,,
10-152,10,152,2026-01-14,Science,13:00,Present,True,,
10-154,10,154,2026-01-14,PE,13:45,Authorised Absence,False,,Medical appointment
10-156,10,156,2026-01-14,Art & Craft,14:30,Present,True,,
10-170,10,170,2026-01-15,Phonics,09:00,Present,True,,
10-172,10,172,2026-01-15,Maths,10:00,Absent,False,,
10-174,10,174,2026-01-15,English,11:00,Authorised Absence,False,,Family commitment
10-176,10,176,2026-01-15,Science,13:00,Present,True,,
10-178,10,178,2026-01-15,PE,13:45,Present,True,,
10-180,10,180,2026-01-15,Art & Craft,14:30,Present,True,,
10-194,10,194,2026-01-16,Phonics,09:00,Present,True,,
10-196,10,196,2026-01-16,Maths,10:00,Present,True,,
10-198,10,198,2026-01-16,English,11:00,Present,True,,
10-200,10,200,2026-01-16,Science,13:00,Present,True,,
10-202,10,202,2026-01-16,PE,13:45,Late,True,13:55,
10-204,10,204,2026-01-16,Art & Craft,14:30,Late,True,14:34,
10-218,10,218,2026-01-19,Phonics,09:00,Present,True,,
10-220,10,220,2026-01-19,Maths,10:00,Present,True,,
10-222,10,222,2026-01-19,English,11:00,Present,True,,
10-224,10,224,2026-01-19,Science,13:00,Present,True,,
10-226,10,226,2026-01-19,PE,13:45,Absent,False,,
10-228,10,228,2026-01-19,Art & Craft,14:30,Present,True,,
10-242,10,242,2026-01-20,Phonics,09:00,Present,True,,
10-244,10,244,2026-01-20,Maths,10:00,Present,True,,
10-246,10,246,2026-01-20,English,11:00,Present,True,,
10-248,10,248,2026-01-20,Science,13:00,Present,True,,
10-250,10,250,2026-01-20,PE,13:45,Absent,False,,
10-252,10,252,2026-01-20,Art & Craft,14:30,Present,True,,
10-266,10,266,2026-01-21,Phonics,09:00,Authorised Absence,False,,Medical appointment
10-268,10,268,2026-01-21,Maths,10:00,Late,True,10:11,
10-270,10,270,2026-01-21,English,11:00,Absent,False,,
10-272,10,272,2026-01-21,Science,13:00,Present,True,,
10-274,10,274,2026-01-21,PE,13:45,Late,True,13:57,
10-276,10,276,2026-01-21,Art & Craft,14:30,Absent,False,,
10-290,10,290,2026-01-22,Phonics,09:00,Absent,False,,
10-292,10,292,2026-01-22,Maths,10:00,Present,True,,
10-294,10,294,2026-01-22,English,11:00,Present,True,,
10-296,10,296,2026-01-22,Science,13:00,Absent,False,,
10-298,10,298,2026-01-22,PE,13:45,Present,True,,
10-300,10,300,2026-01-22,Art & Craft,14:30,Present,True,,
10-314,10,314,2026-01-23,Phonics,09:00,Authorised Absence,False,,Family commitment
10-316,10,316,2026-01-23,Maths,10:00,Present,True,,
10-318,10,318,2026-01-23,English,11:00,Present,True,,
10-320,10,320,2026-01-23,Science,13:00,Present,True,,
10-322,10,322,2026-01-23,PE,13:45,Authorised Absence,False,,Medical appointment
10-324,10,324,2026-01-23,Art & Craft,14:30,Present,True,,
10-338,10,338,2026-01-26,Phonics,09:00,Absent,False,,
10-340,10,340,2026-01-26,Maths,10:00,Absent,False,,
10-342,10,342,2026-01-26,English,11:00,Present,True,,
10-344,10,344,2026-01-26,Science,13:00,Present,True,,
10-346,10,346,2026-01-26,PE,13:45,Present,True,,
10-348,10,348,2026-01-26,Art & Craft,14:30,Absent,False,,
10-362,10,362,2026-01-27,Phonics,09:00,Present,True,,
10-364,10,364,2026-01-27,Maths,10:00,Present,True,,
10-366,10,366,2026-01-27,English,11:00,Present,True,,
10-368,10,368,2026-01-27,Science,13:00,Late,True,13:11,
10-370,10,370,2026-01-27,PE,13:45,Present,True,,
10-372,10,372,2026-01-27,Art & Craft,14:30,Authorised Absence,False,,Doctor visit
10-386,10,386,2026-01-28,Phonics,09:00,Present,True,,
10-388,10,388,2026-01-28,Maths,10:00,Present,True,,
10-390,10,390,2026-01-28,English,11:00,Present,True,,
10-392,10,392,2026-01-28,Science,13:00,Present,True,,
10-394,10,394,2026-01-28,PE,13:45,Present,True,,
10-396,10,396,2026-01-28,Art & Craft,14:30,Absent,False,,
10-410,10,410,2026-01-29,Phonics,09:00,Present,True,,
10-412,10,412,2026-01-29,Maths,10:00,Present,True,,
10-414,10,414,2026-01-29,English,11:00,Present,True,,
10-416,10,416,2026-01-29,Science,13:00,Present,True,,
10-418,10,418,2026-01-29,PE,13:45,Present,True,,
10-420,10,420,2026-01-29,Art & Craft,14:30,Authorised Absence,False,,Family commitment
10-434,10,434,2026-01-30,Phonics,09:00,Late,True,09:05,
10-436,10,436,2026-01-30,Maths,10:00,Present,True,,
10-438,10,438,2026-01-30,English,11:00,Present,True,,
10-440,10,440,2026-01-30,Science,13:00,Present,True,,
10-442,10,442,2026-01-30,PE,13:45,Present,True,,
10-444,10,444,2026-01-30,Art & Craft,14:30,Authorised Absence,False,,Family commitment
10-458,10,458,2026-02-02,Phonics,09:00,Present,True,,
10-460,10,460,2026-02-02,Maths,10:00,Absent,False,,
10-462,10,462,2026-02-02,English,11:00,Present,True,,
10-464,10,464,2026-02-02,Science,13:00,Present,True,,
10-466,10,466,2026-02-02,PE,13:45,Late,True,13:58,
10-468,10,468,2026-02-02,Art & Craft,14:30,Present,True,,
10-482,10,482,2026-02-03,Phonics,09:00,Absent,False,,
10-484,10,484,2026-02-03,Maths,10:00,Authorised Absence,False,,Doctor visit
10-486,10,486,2026-02-03,English,11:00,Present,True,,
10-488,10,488,2026-02-03,Science,13:00,Present,True,,
10-490,10,490,2026-02-03,PE,13:45,Late,True,13:54,
10-492,10,492,2026-02-03,Art & Craft,14:30,Authorised Absence,False,,Dental appointment
10-506,10,506,2026-02-04,Phonics,09:00,Present,True,,
10-508,10,508,2026-02-04,Maths,10:00,Authorised Absence,False,,Doctor visit
10-510,10,510,2026-02-04,English,11:00,Present,True,,
10-512,10,512,2026-02-04,Science,13:00,Late,True,13:06,
10-514,10,514,2026-02-04,PE,13:45,Absent,False,,
10-516,10,516,2026-02-04,Art & Craft,14:30,Present,True,,
10-530,10,530,2026-02-05,Phonics,09:00,Present,True,,
10-532,10,532,2026-02-05,Maths,10:00,Present,True,,
10-534,10,534,2026-02-05,English,11:00,Present,True,,
10-536,10,536,2026-02-05,Science,13:00,Present,True,,
10-538,10,538,2026-02-05,PE,13:45,Present,True,,
10-540,10,540,2026-02-05,Art & Craft,14:30,Absent,False,,
10-554,10,554,2026-02-06,Phonics,09:00,Present,True,,
10-556,10,556,2026-02-06,Maths,10:00,Present,True,,
10-558,10,558,2026-02-06,English,11:00,Present,True,,
10-560,10,560,2026-02-06,Science,13:00,Late,True,13:04,
10-562,10,562,2026-02-06,PE,13:45,Absent,False,,
10-564,10,564,2026-02-06,Art & Craft,14:30,Present,True,,
10-578,10,578,2026-02-09,Phonics,09:00,Authorised Absence,False,,Doctor visit
10-580,10,580,2026-02-09,Maths,10:00,Present,True,,
10-582,10,582,2026-02-09,English,11:00,Authorised Absence,False,,Dental appointment
10-584,10,584,2026-02-09,Science,13:00,Authorised Absence,False,,Family commitment
10-586,10,586,2026-02-09,PE,13:45,Late,True,13:48,
10-588,10,588,2026-02-09,Art & Craft,14:30,Present,True,,
10-602,10,602,2026-02-10,Phonics,09:00,Present,True,,
10-604,10,604,2026-02-10,Maths,10:00,Authorised Absence,False,,Family commitment
10-606,10,606,2026-02-10,English,11:00,Present,True,,
10-608,10,608,2026-02-10,Science,13:00,Present,True,,
10-610,10,610,2026-02-10,PE,13:45,Present,True,,
10-612,10,612,2026-02-10,Art & Craft,14:30,Present,True,,
10-626,10,626,2026-02-11,Phonics,09:00,Present,True,,
10-628,10,628,2026-02-11,Maths,10:00,Present,True,,
10-630,10,630,2026-02-11,English,11:00,Present,True,,
